ID,OBJECTID_1,EEZ,Country,Sovereign,Remarks,Sov_ID,EEZ_ID,ISO_3digit,MRGID,Date_chang,Area_m2,Longitude,Latitude,Kulbicki,MEOW,ID_2,NA_,Lon,Lat,Management,RetentC,RetentP,RetentR,RetentT,RetentC5,RetentP5,RetentR15,RetentT15,OutflowC5,OutflowP5,OutflowR15,OutflowT15,InflowC5,InflowP5,InflowR15,InflowT15,OutDegC5,OutDegP5,OutDegR15,OutDegT15,InDegC5,InDegP5,InDegR15,InDegT15,OutflowC,OutflowP,OutflowR,OutflowT,InflowC,InflowP,InflowR,InflowT,OutDegC,OutDegP,OutDegR,OutDegT,InDegC,InDegP,InDegR,InDegT,NetflowC5,NetflowR15,NetflowP5,NetflowT15,NetflowC,NetflowR,NetflowP,NetflowT
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14227.000000000000000,V14227,41.399999999999999,-12.180000000000000,Fished,10.000000000000000,30.000000000000000,25.000000000000000,0.000000000000000,14.000000000000000,4.000000000000000,5.000000000000000,0.000000000000000,2885.000000000000000,2532.000000000000000,1539.000000000000000,1194.000000000000000,1854.000000000000000,1332.000000000000000,585.000000000000000,294.000000000000000,61.000000000000000,27.000000000000000,129.000000000000000,37.000000000000000,37.000000000000000,21.000000000000000,62.000000000000000,18.000000000000000,2205.000000000000000,2898.000000000000000,2895.000000000000000,765.000000000000000,745.000000000000000,1646.000000000000000,1315.000000000000000,300.000000000000000,73.000000000000000,87.000000000000000,87.000000000000000,18.000000000000000,62.000000000000000,56.000000000000000,56.000000000000000,17.000000000000000,"0.217556447","0.449152542","0.310559006","0.60483871","0.494915254","0.375296912","0.275528169","0.436619718"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14228.000000000000000,V14228,41.399999999999999,-12.100000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,79.000000000000000,24.000000000000000,3.000000000000000,0.000000000000000,2947.000000000000000,2062.000000000000000,1542.000000000000000,915.000000000000000,1235.000000000000000,842.000000000000000,430.000000000000000,363.000000000000000,98.000000000000000,40.000000000000000,157.000000000000000,39.000000000000000,43.000000000000000,20.000000000000000,67.000000000000000,15.000000000000000,2550.000000000000000,2932.000000000000000,3030.000000000000000,660.000000000000000,340.000000000000000,1028.000000000000000,720.000000000000000,660.000000000000000,91.000000000000000,86.000000000000000,86.000000000000000,18.000000000000000,46.000000000000000,37.000000000000000,37.000000000000000,20.000000000000000,"0.409373505","0.563894523","0.420110193","0.431924883","0.764705882","0.616","0.480808081","0"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14229.000000000000000,V14229,41.320000000000000,-12.100000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2379.000000000000000,1378.000000000000000,1349.000000000000000,717.000000000000000,763.000000000000000,644.000000000000000,313.000000000000000,123.000000000000000,134.000000000000000,51.000000000000000,171.000000000000000,49.000000000000000,115.000000000000000,35.000000000000000,130.000000000000000,23.000000000000000,1985.000000000000000,2842.000000000000000,2655.000000000000000,570.000000000000000,320.000000000000000,1604.000000000000000,1010.000000000000000,285.000000000000000,110.000000000000000,89.000000000000000,89.000000000000000,22.000000000000000,50.000000000000000,60.000000000000000,60.000000000000000,17.000000000000000,"0.514322088","0.623345367","0.363006924","0.707142857","0.722342733","0.448840382","0.278452542","0.333333333"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14240.000000000000000,V14240,40.600000000000001,-10.500000000000000,Fished,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,64.000000000000000,28.000000000000000,4.000000000000000,0.000000000000000,2716.000000000000000,1892.000000000000000,1675.000000000000000,831.000000000000000,736.000000000000000,588.000000000000000,225.000000000000000,96.000000000000000,142.000000000000000,50.000000000000000,175.000000000000000,46.000000000000000,67.000000000000000,21.000000000000000,85.000000000000000,10.000000000000000,1945.000000000000000,3064.000000000000000,2810.000000000000000,555.000000000000000,625.000000000000000,1382.000000000000000,855.000000000000000,300.000000000000000,110.000000000000000,97.000000000000000,97.000000000000000,19.000000000000000,50.000000000000000,52.000000000000000,52.000000000000000,13.000000000000000,"0.573580533","0.763157895","0.525806452","0.792880259","0.513618677","0.533424284","0.378317589","0.298245614"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14241.000000000000000,V14241,40.520000000000003,-10.420000000000000,Fished,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,36.000000000000000,0.000000000000000,0.000000000000000,2741.000000000000000,1946.000000000000000,1676.000000000000000,933.000000000000000,1155.000000000000000,588.000000000000000,190.000000000000000,204.000000000000000,139.000000000000000,52.000000000000000,170.000000000000000,39.000000000000000,59.000000000000000,22.000000000000000,75.000000000000000,15.000000000000000,1975.000000000000000,2846.000000000000000,2615.000000000000000,390.000000000000000,755.000000000000000,1288.000000000000000,820.000000000000000,405.000000000000000,100.000000000000000,90.000000000000000,90.000000000000000,15.000000000000000,72.000000000000000,48.000000000000000,48.000000000000000,18.000000000000000,"0.407084189","0.796355841","0.535911602","0.64116095","0.446886447","0.522561863","0.376874698","-0.018867925"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14242.000000000000000,V14242,40.600000000000001,-10.580000000000000,Fished,10.000000000000000,36.000000000000000,40.000000000000000,0.000000000000000,36.000000000000000,4.000000000000000,34.000000000000000,0.000000000000000,2711.000000000000000,2104.000000000000000,1731.000000000000000,1152.000000000000000,1982.000000000000000,1220.000000000000000,701.000000000000000,441.000000000000000,80.000000000000000,35.000000000000000,141.000000000000000,39.000000000000000,43.000000000000000,20.000000000000000,65.000000000000000,17.000000000000000,2850.000000000000000,3426.000000000000000,3515.000000000000000,930.000000000000000,410.000000000000000,1900.000000000000000,1350.000000000000000,855.000000000000000,88.000000000000000,101.000000000000000,101.000000000000000,22.000000000000000,43.000000000000000,68.000000000000000,68.000000000000000,19.000000000000000,"0.155337737","0.423519737","0.265944645","0.446327684","0.748466258","0.445015416","0.286518964","0.042016807"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14243.000000000000000,V14243,40.600000000000001,-10.820000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,2242.000000000000000,1202.000000000000000,1313.000000000000000,624.000000000000000,816.000000000000000,290.000000000000000,582.000000000000000,237.000000000000000,127.000000000000000,45.000000000000000,183.000000000000000,56.000000000000000,148.000000000000000,43.000000000000000,159.000000000000000,41.000000000000000,1645.000000000000000,3012.000000000000000,2480.000000000000000,300.000000000000000,535.000000000000000,1356.000000000000000,840.000000000000000,165.000000000000000,108.000000000000000,101.000000000000000,101.000000000000000,20.000000000000000,72.000000000000000,51.000000000000000,51.000000000000000,9.000000000000000,"0.466317855","0.385751979","0.611260054","0.449477352","0.509174312","0.493975904","0.379120879","0.290322581"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14244.000000000000000,V14244,40.680000000000000,-10.820000000000000,Fished,5.000000000000000,28.000000000000000,20.000000000000000,0.000000000000000,17.000000000000000,26.000000000000000,16.000000000000000,0.000000000000000,1824.000000000000000,704.000000000000000,982.000000000000000,477.000000000000000,1666.000000000000000,1420.000000000000000,940.000000000000000,402.000000000000000,90.000000000000000,24.000000000000000,118.000000000000000,34.000000000000000,162.000000000000000,69.000000000000000,201.000000000000000,49.000000000000000,1100.000000000000000,2322.000000000000000,1855.000000000000000,315.000000000000000,580.000000000000000,2664.000000000000000,1810.000000000000000,675.000000000000000,64.000000000000000,79.000000000000000,79.000000000000000,13.000000000000000,60.000000000000000,97.000000000000000,97.000000000000000,32.000000000000000,"0.045272206","0.021852237","-0.337099812","0.085324232","0.30952381","0.012278308","-0.068592058","-0.363636364"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14245.000000000000000,V14245,40.680000000000000,-10.660000000000000,Fished,190.000000000000000,90.000000000000000,175.000000000000000,0.000000000000000,1082.000000000000000,592.000000000000000,364.000000000000000,195.000000000000000,1905.000000000000000,1362.000000000000000,914.000000000000000,810.000000000000000,7966.000000000000000,8186.000000000000000,4636.000000000000000,5940.000000000000000,41.000000000000000,23.000000000000000,84.000000000000000,43.000000000000000,123.000000000000000,55.000000000000000,140.000000000000000,65.000000000000000,810.000000000000000,1380.000000000000000,1150.000000000000000,375.000000000000000,3950.000000000000000,4614.000000000000000,4285.000000000000000,1455.000000000000000,50.000000000000000,46.000000000000000,46.000000000000000,17.000000000000000,145.000000000000000,145.000000000000000,145.000000000000000,42.000000000000000,"-0.614020869","-0.670630631","-0.71470465","-0.76","-0.659663866","-0.576816927","-0.53953954","-0.590163934"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14246.000000000000000,V14246,40.680000000000000,-10.740000000000000,Fished,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,2327.000000000000000,1436.000000000000000,1134.000000000000000,669.000000000000000,1627.000000000000000,1838.000000000000000,339.000000000000000,294.000000000000000,63.000000000000000,30.000000000000000,116.000000000000000,33.000000000000000,58.000000000000000,40.000000000000000,82.000000000000000,34.000000000000000,1440.000000000000000,2324.000000000000000,2310.000000000000000,405.000000000000000,320.000000000000000,1710.000000000000000,1175.000000000000000,120.000000000000000,66.000000000000000,70.000000000000000,70.000000000000000,13.000000000000000,48.000000000000000,62.000000000000000,62.000000000000000,6.000000000000000,"0.177035913","0.539714868","-0.122785583","0.3894081","0.636363636","0.325681492","0.152206247","0.542857143"
"41","31",Mozambican Exclusive Economic Zone,Mozambique,Mozambique,,"41","41",MOZ,8347.000000000000000,,573483948100.000000000000000,37.958534754074002,37.958534754074002,Western Indian,Western Indian Ocean,14247.000000000000000,V14247,40.680000000000000,-11.539999999999999,Fished,5.000000000000000,28.000000000000000,20.000000000000000,0.000000000000000,42.000000000000000,38.000000000000000,28.000000000000000,39.000000000000000,2240.000000000000000,1380.000000000000000,1169.000000000000000,678.000000000000000,3150.000000000000000,3204.000000000000000,1123.000000000000000,1671.000000000000000,73.000000000000000,33.000000000000000,105.000000000000000,36.000000000000000,68.000000000000000,36.000000000000000,84.000000000000000,45.000000000000000,1340.000000000000000,2046.000000000000000,1965.000000000000000,300.000000000000000,670.000000000000000,2424.000000000000000,1810.000000000000000,195.000000000000000,63.000000000000000,63.000000000000000,63.000000000000000,8.000000000000000,59.000000000000000,85.000000000000000,85.000000000000000,12.000000000000000,"-0.168831169","0.020069808","-0.397905759","-0.422733078","0.333333333","0.041059603","-0.084563758","0.212121212"
