IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,Kulbicki,MEOW,ID,NA_,Lon,Lat,Management,RetentC,RetentP,RetentR,RetentT,RetentC5,RetentP5,RetentR15,RetentT15,OutflowC5,OutflowP5,OutflowR15,OutflowT15,InflowC5,InflowP5,InflowR15,InflowT15,OutDegC5,OutDegP5,OutDegR15,OutDegT15,InDegC5,InDegP5,InDegR15,InDegT15,OutflowC,OutflowP,OutflowR,OutflowT,InflowC,InflowP,InflowR,InflowT,OutDegC,OutDegP,OutDegR,OutDegT,InDegC,InDegP,InDegR,InDegT,NetflowC5,NetflowR15,NetflowP5,NetflowT15,NetflowC,NetflowR,NetflowP,NetflowT
"0","1",Mombasa Marine Park,Kenya,Kenya,Marine Park,Working,National,National,"1986",Not described,Kenya Wildlife Service (KWS),II,,"26",9.99036000000,13.93480000000,39.76330000000,-3.99114000000,Western Indian,Western Indian Ocean,14232.000000000000000,V14232,39.799999999999997,-4.020000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2560.000000000000000,1874.000000000000000,1443.000000000000000,996.000000000000000,692.000000000000000,606.000000000000000,151.000000000000000,84.000000000000000,86.000000000000000,44.000000000000000,133.000000000000000,43.000000000000000,33.000000000000000,19.000000000000000,49.000000000000000,11.000000000000000,1720.000000000000000,2512.000000000000000,2430.000000000000000,510.000000000000000,70.000000000000000,802.000000000000000,505.000000000000000,165.000000000000000,81.000000000000000,77.000000000000000,77.000000000000000,15.000000000000000,14.000000000000000,30.000000000000000,30.000000000000000,8.000000000000000,"0.574415744","0.810539523","0.511290323","0.844444444","0.921787709","0.655877342","0.515992758","0.511111111"
"1","2",Mombasa Marine Reserve,Kenya,Kenya,Marine Reserve,Working,National,National,"1986",Not described,Not described,VI,Updated year,"200",194.63700000000,70.91510000000,39.77960000000,-4.06528000000,Western Indian,Western Indian Ocean,14232.000000000000000,V14232,39.799999999999997,-4.020000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2560.000000000000000,1874.000000000000000,1443.000000000000000,996.000000000000000,692.000000000000000,606.000000000000000,151.000000000000000,84.000000000000000,86.000000000000000,44.000000000000000,133.000000000000000,43.000000000000000,33.000000000000000,19.000000000000000,49.000000000000000,11.000000000000000,1720.000000000000000,2512.000000000000000,2430.000000000000000,510.000000000000000,70.000000000000000,802.000000000000000,505.000000000000000,165.000000000000000,81.000000000000000,77.000000000000000,77.000000000000000,15.000000000000000,14.000000000000000,30.000000000000000,30.000000000000000,8.000000000000000,"0.574415744","0.810539523","0.511290323","0.844444444","0.921787709","0.655877342","0.515992758","0.511111111"
"1","2",Mombasa Marine Reserve,Kenya,Kenya,Marine Reserve,Working,National,National,"1986",Not described,Not described,VI,Updated year,"200",194.63700000000,70.91510000000,39.77960000000,-4.06528000000,Western Indian,Western Indian Ocean,14371.000000000000000,V14371,39.719999999999999,-4.100000000000000,Fished,15.000000000000000,32.000000000000000,30.000000000000000,0.000000000000000,62.000000000000000,124.000000000000000,60.000000000000000,132.000000000000000,3615.000000000000000,3208.000000000000000,2600.000000000000000,2451.000000000000000,2968.000000000000000,2290.000000000000000,2026.000000000000000,2367.000000000000000,42.000000000000000,22.000000000000000,74.000000000000000,27.000000000000000,41.000000000000000,34.000000000000000,95.000000000000000,44.000000000000000,4515.000000000000000,3566.000000000000000,4765.000000000000000,3840.000000000000000,1680.000000000000000,4072.000000000000000,3580.000000000000000,1065.000000000000000,82.000000000000000,83.000000000000000,83.000000000000000,28.000000000000000,115.000000000000000,132.000000000000000,132.000000000000000,34.000000000000000,"0.098283457","0.12408128","0.166969807","0.01743462","0.457627119","0.142001198","-0.066247709","0.565749235"
"2","3",Watamu National Park,Kenya,Kenya,Marine National Park,Working,National,National,"1968",Not described,Kenya Wildlife Service (KWS),II,Updated area,"10",11.05450000000,17.26070000000,39.99130000000,-3.39030000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3","5",Malindi  National Park,Kenya,Kenya,Marine National Park,Working,National,National,"1968",Not described,Kenya Wildlife Service (KWS),II,Updated area,"6",6.30885000000,10.85610000000,40.14510000000,-3.26060000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","6",Kiunga Marine National Reserve,Kenya,Kenya,Marine National Reserve,Working,National,National,"1979",Not described,Kenya Wildlife Service (KWS),VI,"Overlaps Fambuzi, Shaka la Manyoni, Shingi Iyuu","250",239.72800000000,168.84900000000,41.34210000000,-1.90090000000,Western Indian,Western Indian Ocean,14466.000000000000000,V14466,41.399999999999999,-1.940000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NA,NA,NA,NA,NA,NA,NA,NA
"4","6",Kiunga Marine National Reserve,Kenya,Kenya,Marine National Reserve,Working,National,National,"1979",Not described,Kenya Wildlife Service (KWS),VI,"Overlaps Fambuzi, Shaka la Manyoni, Shingi Iyuu","250",239.72800000000,168.84900000000,41.34210000000,-1.90090000000,Western Indian,Western Indian Ocean,14473.000000000000000,V14473,41.560000000000002,-1.700000000000000,Fished,25.000000000000000,0.000000000000000,0.000000000000000,60.000000000000000,127.000000000000000,46.000000000000000,32.000000000000000,57.000000000000000,1881.000000000000000,1086.000000000000000,1040.000000000000000,855.000000000000000,2191.000000000000000,2108.000000000000000,962.000000000000000,1188.000000000000000,104.000000000000000,51.000000000000000,143.000000000000000,65.000000000000000,138.000000000000000,66.000000000000000,172.000000000000000,76.000000000000000,995.000000000000000,2362.000000000000000,1605.000000000000000,900.000000000000000,885.000000000000000,1182.000000000000000,755.000000000000000,615.000000000000000,105.000000000000000,86.000000000000000,86.000000000000000,27.000000000000000,85.000000000000000,44.000000000000000,44.000000000000000,27.000000000000000,"-0.076129666","0.038961039","-0.319974953","-0.162995595","0.058510638","0.360169492","0.332957111","0.188118812"
"4","6",Kiunga Marine National Reserve,Kenya,Kenya,Marine National Reserve,Working,National,National,"1979",Not described,Kenya Wildlife Service (KWS),VI,"Overlaps Fambuzi, Shaka la Manyoni, Shingi Iyuu","250",239.72800000000,168.84900000000,41.34210000000,-1.90090000000,Western Indian,Western Indian Ocean,14474.000000000000000,V14474,41.560000000000002,-1.780000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,42.000000000000000,56.000000000000000,12.000000000000000,9.000000000000000,291.000000000000000,240.000000000000000,111.000000000000000,72.000000000000000,498.000000000000000,318.000000000000000,412.000000000000000,312.000000000000000,19.000000000000000,9.000000000000000,19.000000000000000,11.000000000000000,62.000000000000000,30.000000000000000,79.000000000000000,39.000000000000000,95.000000000000000,188.000000000000000,120.000000000000000,15.000000000000000,295.000000000000000,796.000000000000000,540.000000000000000,135.000000000000000,9.000000000000000,7.000000000000000,7.000000000000000,1.000000000000000,30.000000000000000,29.000000000000000,29.000000000000000,7.000000000000000,"-0.262357414","-0.575525813","-0.139784946","-0.625","-0.512820513","-0.636363636","-0.617886179","-0.8"
"4","6",Kiunga Marine National Reserve,Kenya,Kenya,Marine National Reserve,Working,National,National,"1979",Not described,Kenya Wildlife Service (KWS),VI,"Overlaps Fambuzi, Shaka la Manyoni, Shingi Iyuu","250",239.72800000000,168.84900000000,41.34210000000,-1.90090000000,Western Indian,Western Indian Ocean,14476.000000000000000,V14476,41.479999999999997,-1.860000000000000,Fished,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,56.000000000000000,46.000000000000000,56.000000000000000,93.000000000000000,271.000000000000000,178.000000000000000,154.000000000000000,252.000000000000000,593.000000000000000,436.000000000000000,668.000000000000000,894.000000000000000,13.000000000000000,12.000000000000000,18.000000000000000,10.000000000000000,68.000000000000000,38.000000000000000,85.000000000000000,51.000000000000000,50.000000000000000,190.000000000000000,125.000000000000000,30.000000000000000,420.000000000000000,1420.000000000000000,1000.000000000000000,150.000000000000000,7.000000000000000,7.000000000000000,7.000000000000000,1.000000000000000,44.000000000000000,51.000000000000000,51.000000000000000,10.000000000000000,"-0.372685185","-0.625304136","-0.42019544","-0.560209424","-0.787234043","-0.777777778","-0.763975155","-0.666666667"
"4","6",Kiunga Marine National Reserve,Kenya,Kenya,Marine National Reserve,Working,National,National,"1979",Not described,Kenya Wildlife Service (KWS),VI,"Overlaps Fambuzi, Shaka la Manyoni, Shingi Iyuu","250",239.72800000000,168.84900000000,41.34210000000,-1.90090000000,Western Indian,Western Indian Ocean,14477.000000000000000,V14477,41.240000000000002,-2.100000000000000,Fished,10.000000000000000,28.000000000000000,20.000000000000000,0.000000000000000,32.000000000000000,18.000000000000000,27.000000000000000,66.000000000000000,212.000000000000000,134.000000000000000,156.000000000000000,264.000000000000000,514.000000000000000,272.000000000000000,736.000000000000000,540.000000000000000,15.000000000000000,12.000000000000000,18.000000000000000,12.000000000000000,73.000000000000000,33.000000000000000,80.000000000000000,47.000000000000000,160.000000000000000,270.000000000000000,225.000000000000000,180.000000000000000,335.000000000000000,1590.000000000000000,1275.000000000000000,150.000000000000000,9.000000000000000,9.000000000000000,9.000000000000000,6.000000000000000,38.000000000000000,54.000000000000000,54.000000000000000,9.000000000000000,"-0.415977961","-0.650224215","-0.339901478","-0.343283582","-0.353535354","-0.7","-0.709677419","0.090909091"
