WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,layer,path,area_m2PAs,ogc_fid,pxlval,int_area_m2,clipped_area_m2
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417283.00000000000,"1",1727.4966,1727.4966
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417284.00000000000,"1",575.8310,575.8310
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417285.00000000000,"1",134080.7335,134080.7335
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417286.00000000000,"1",6333.9986,6333.9986
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417119.00000000000,"1",14399.6856,14399.6856
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417115.00000000000,"1",2303.9663,2303.9663
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417116.00000000000,"1",3455.9498,3455.9498
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417111.00000000000,"1",3455.9945,3455.9945
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417112.00000000000,"1",5183.9777,5183.9777
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417113.00000000000,"1",1151.9880,1151.9880
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417114.00000000000,"1",575.9929,575.9929
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417109.00000000000,"1",17856.2718,17856.2718
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417110.00000000000,"1",10367.9851,10367.9851
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417103.00000000000,"1",2880.0859,2880.0859
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417105.00000000000,"1",10368.2906,10368.2906
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417096.00000000000,"1",3130.6573,3130.6573
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417091.00000000000,"1",9434666.5236,9434666.5236
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417152.00000000000,"1",8063.4538,8063.4538
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417153.00000000000,"1",23614.3321,23614.3321
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417154.00000000000,"1",24766.1888,24766.1888
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417150.00000000000,"1",27646.2368,27646.2368
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417145.00000000000,"1",23038.7507,23038.7507
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417139.00000000000,"1",15551.2875,15551.2875
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417136.00000000000,"1",10367.5968,10367.5968
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417131.00000000000,"1",1727.9399,1727.9399
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417132.00000000000,"1",575.9795,575.9795
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417133.00000000000,"1",5183.8144,5183.8144
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417134.00000000000,"1",3455.8693,3455.8693
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417128.00000000000,"1",2879.9048,2879.9048
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417129.00000000000,"1",1727.9414,1727.9414
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417130.00000000000,"1",3455.8798,3455.8798
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417125.00000000000,"1",3455.9014,3455.9014
902679.000000000000000,"902679","1",Zambezi Delta,Zambezi Delta,"Ramsar Site, Wetland of International Importance","Ramsar Site, Wetland of International Importance",International,Not Reported,(i)(ii)(iii)(v)(vi)(vii)(viii),"0",0.000000000000000,157.914516265924988,31711.720000000001164,31829.271387015098298,Not Applicable,0.000000000000000,Designated,"2004",Federal or national ministry or agency,Not Reported,Not Reported,Management plan is not implemented and not available,State Verified,"1856",MZ-S,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_1/WDPA_Oct2021_Public_shp-polygons.shp,31328267107.000,417058.00000000000,"1",2304.2910,2304.2910
