ogc_fid,pxlval,OBJECTID_1,OBJECTID,COUNTRY,ISO_CC,CONTINENT,Land_Type,Land_Rank,COUNTRYAFF,Shape_STAr,Shape_STLe,Shape_Leng,Shape_Area,int_area_m2_2016
6699.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,7807801.562
6699.00000000000,"1","76","319",MADAGASCAR,MG,Africa,Very small island,"1",Madagascar,0.00640014005,8.61699054320,983755.32667600003,83186942.77019999921,144211.910
6705.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,65293.150
6717.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,24.044
6717.00000000000,"1","75","318",MADAGASCAR,MG,Africa,Small island,"2",Madagascar,0.10375326176,15.22511773580,1726833.10697999992,1329634933.68000006676,24.044
6718.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4676.661
6720.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1018945.488
6721.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.158
6723.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,8184.084
6724.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,14569.640
6724.00000000000,"1","75","318",MADAGASCAR,MG,Africa,Small island,"2",Madagascar,0.10375326176,15.22511773580,1726833.10697999992,1329634933.68000006676,14569.640
6731.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,3507.359
6733.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2885.032
6734.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,19874.906
6735.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2338.230
6736.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,7296.147
6737.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4068.393
6739.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,584.554
6740.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,239047.421
6741.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,584.553
6744.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,3507.294
6745.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,198.574
6746.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,5260.947
6747.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,465067.753
6747.00000000000,"1","75","318",MADAGASCAR,MG,Africa,Small island,"2",Madagascar,0.10375326176,15.22511773580,1726833.10697999992,1329634933.68000006676,400154.863
6749.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,17536.467
6751.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,199151.422
6751.00000000000,"1","75","318",MADAGASCAR,MG,Africa,Small island,"2",Madagascar,0.10375326176,15.22511773580,1726833.10697999992,1329634933.68000006676,299.612
6752.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,11106.351
6754.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.082
6755.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,341.583
6756.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4091.784
6757.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2338.160
6758.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,48.893
6759.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,27688.427
6760.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2338.157
6761.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,32632.311
6763.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4676.295
6766.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1515.441
6767.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2922.669
6768.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,241129.747
6769.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,44424.641
6770.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,5519.646
6771.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.065
6772.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,9937.052
6773.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,8768.002
6774.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,33318.445
6775.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.062
6776.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,7014.353
6777.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,3507.182
6778.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,16951.371
6780.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,14613.165
6783.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,316.452
6784.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,42085.779
6785.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,140690.789
6786.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,8183.297
6787.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,6429.736
6788.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,140.849
6789.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,7014.238
6791.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.038
6792.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1169.037
6793.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,230.788
6794.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,3507.107
6795.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4676.128
6797.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,9936.730
6798.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,70422.283
6799.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2029846.100
6802.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,5845.090
6808.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,705.328
6809.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4675.936
6810.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1168.969
6812.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,2922.399
6813.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1753.433
6814.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,11689.493
6815.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,52601.988
6816.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,7004109.207
6817.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,22792.015
6818.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,584.406
6819.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,1168.810
6820.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,4090.832
6821.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,584.405
6822.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,12856.817
6837.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,100.004
6842.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,53.173
6845.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,886.575
6845.00000000000,"1","76","319",MADAGASCAR,MG,Africa,Very small island,"1",Madagascar,0.00640014005,8.61699054320,983755.32667600003,83186942.77019999921,886.575
6846.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,67.760
6849.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,167.337
6855.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,17874.270
6855.00000000000,"1","76","319",MADAGASCAR,MG,Africa,Very small island,"1",Madagascar,0.00640014005,8.61699054320,983755.32667600003,83186942.77019999921,17874.270
6861.00000000000,"1","74","317",MADAGASCAR,MG,Africa,Primary land,"5",Madagascar,50.72516020900,118.81399449000,13601121.27690000087,663693546526.00000000000,975.556
7638.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,26445.059
7639.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,210972.618
7640.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,234473.995
7641.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,11752.604
7642.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,1109457.260
7643.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,30555.253
7644.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,21735.640
7645.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,5287.026
7646.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,8811.684
7647.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,4112.112
7648.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,189745.502
7649.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,1174.879
7650.00000000000,"1","88","355",MOZAMBIQUE,MZ,Africa,Primary land,"5",Mozambique,66.85745507970,120.43499429100,13772856.20869999938,864836482848.00000000000,587.439
