ogc_fid,pxlval,COUNTRY,COUNTRYAFF,int_aream2
1.00000000000,"1",MOZAMBIQUE,Mozambique,11149.0591
1.00000000000,"1",MOZAMBIQUE,Mozambique,15256.4630
1.00000000000,"1",MOZAMBIQUE,Mozambique,20537.4129
1.00000000000,"1",MOZAMBIQUE,Mozambique,40488.1823
1.00000000000,"1",MOZAMBIQUE,Mozambique,7041.1875
1.00000000000,"1",MOZAMBIQUE,Mozambique,7627.1591
1.00000000000,"1",MOZAMBIQUE,Mozambique,11147.4131
1.00000000000,"1",MOZAMBIQUE,Mozambique,14080.8422
1.00000000000,"1",MOZAMBIQUE,Mozambique,11147.0962
1.00000000000,"1",MOZAMBIQUE,Mozambique,6057.8991
1.00000000000,"1",MOZAMBIQUE,Mozambique,35201.3702
1.00000000000,"1",MOZAMBIQUE,Mozambique,3520.1089
1.00000000000,"1",MOZAMBIQUE,Mozambique,11146.9871
1.00000000000,"1",MOZAMBIQUE,Mozambique,7626.8209
1.00000000000,"1",MOZAMBIQUE,Mozambique,26400.5294
1.00000000000,"1",MOZAMBIQUE,Mozambique,5280.0777
1.00000000000,"1",MOZAMBIQUE,Mozambique,6453.3770
1.00000000000,"1",MOZAMBIQUE,Mozambique,1759.9938
1.00000000000,"1",MOZAMBIQUE,Mozambique,1173.3261
1.00000000000,"1",MOZAMBIQUE,Mozambique,4693.2216
1.00000000000,"1",MOZAMBIQUE,Mozambique,5866.5050
1.00000000000,"1",MOZAMBIQUE,Mozambique,5279.5963
1.00000000000,"1",MOZAMBIQUE,Mozambique,29331.1996
1.00000000000,"1",MOZAMBIQUE,Mozambique,5279.5279
1.00000000000,"1",MOZAMBIQUE,Mozambique,35783.7338
1.00000000000,"1",MOZAMBIQUE,Mozambique,3519.6543
1.00000000000,"1",MOZAMBIQUE,Mozambique,4106.1907
1.00000000000,"1",MOZAMBIQUE,Mozambique,3519.5743
1.00000000000,"1",MOZAMBIQUE,Mozambique,3519.5591
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.5755
1.00000000000,"1",MOZAMBIQUE,Mozambique,3519.4399
1.00000000000,"1",MOZAMBIQUE,Mozambique,11981519.1973
1.00000000000,"1",MOZAMBIQUE,Mozambique,49270.8497
1.00000000000,"1",MOZAMBIQUE,Mozambique,100887.4675
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.5216
1.00000000000,"1",MOZAMBIQUE,Mozambique,3519.0833
1.00000000000,"1",MOZAMBIQUE,Mozambique,10557.2089
1.00000000000,"1",MOZAMBIQUE,Mozambique,9383.9869
1.00000000000,"1",MOZAMBIQUE,Mozambique,4105.4954
1.00000000000,"1",MOZAMBIQUE,Mozambique,5864.9342
1.00000000000,"1",MOZAMBIQUE,Mozambique,111427.2690
1.00000000000,"1",MOZAMBIQUE,Mozambique,23370.9384
1.00000000000,"1",MOZAMBIQUE,Mozambique,2345.7656
1.00000000000,"1",MOZAMBIQUE,Mozambique,4691.4870
1.00000000000,"1",MOZAMBIQUE,Mozambique,426166.6884
1.00000000000,"1",MOZAMBIQUE,Mozambique,167879.9829
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.4267
1.00000000000,"1",MOZAMBIQUE,Mozambique,1172.8521
1.00000000000,"1",MOZAMBIQUE,Mozambique,7623.3960
1.00000000000,"1",MOZAMBIQUE,Mozambique,3518.4405
1.00000000000,"1",MOZAMBIQUE,Mozambique,19937.9441
1.00000000000,"1",MOZAMBIQUE,Mozambique,3518.4282
1.00000000000,"1",MOZAMBIQUE,Mozambique,3518.4043
1.00000000000,"1",MOZAMBIQUE,Mozambique,4104.7856
1.00000000000,"1",MOZAMBIQUE,Mozambique,21110.3483
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.3954
1.00000000000,"1",MOZAMBIQUE,Mozambique,18178.3075
1.00000000000,"1",MOZAMBIQUE,Mozambique,28146.6377
1.00000000000,"1",MOZAMBIQUE,Mozambique,5863.7550
1.00000000000,"1",MOZAMBIQUE,Mozambique,29905.0319
1.00000000000,"1",MOZAMBIQUE,Mozambique,4104.5584
1.00000000000,"1",MOZAMBIQUE,Mozambique,7036.2326
1.00000000000,"1",MOZAMBIQUE,Mozambique,22280.2947
1.00000000000,"1",MOZAMBIQUE,Mozambique,131920.5070
1.00000000000,"1",MOZAMBIQUE,Mozambique,4104.0925
1.00000000000,"1",MOZAMBIQUE,Mozambique,62147.3031
1.00000000000,"1",MOZAMBIQUE,Mozambique,29884.0897
1.00000000000,"1",MOZAMBIQUE,Mozambique,29899.4088
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.2565
1.00000000000,"1",MOZAMBIQUE,Mozambique,3517.4403
1.00000000000,"1",MOZAMBIQUE,Mozambique,3517.4237
1.00000000000,"1",MOZAMBIQUE,Mozambique,3517.4040
1.00000000000,"1",MOZAMBIQUE,Mozambique,5862.3325
1.00000000000,"1",MOZAMBIQUE,Mozambique,8207.2316
1.00000000000,"1",MOZAMBIQUE,Mozambique,111094.8657
1.00000000000,"1",MOZAMBIQUE,Mozambique,117834.1497
1.00000000000,"1",MOZAMBIQUE,Mozambique,83240.2331
1.00000000000,"1",MOZAMBIQUE,Mozambique,7133.5071
1.00000000000,"1",MOZAMBIQUE,Mozambique,6447.6407
1.00000000000,"1",MOZAMBIQUE,Mozambique,26365.6206
1.00000000000,"1",MOZAMBIQUE,Mozambique,8415.7781
1.00000000000,"1",MOZAMBIQUE,Mozambique,586.1282
1.00000000000,"1",MOZAMBIQUE,Mozambique,35167.4896
1.00000000000,"1",MOZAMBIQUE,Mozambique,27327.5890
1.00000000000,"1",MOZAMBIQUE,Mozambique,13222.9854
1.00000000000,"1",MOZAMBIQUE,Mozambique,5861.1495
1.00000000000,"1",MOZAMBIQUE,Mozambique,15823.9371
1.00000000000,"1",MOZAMBIQUE,Mozambique,346.2490
1.00000000000,"1",MOZAMBIQUE,Mozambique,4102.3240
1.00000000000,"1",MOZAMBIQUE,Mozambique,28021.2342
1.00000000000,"1",MOZAMBIQUE,Mozambique,56136546.4295
1.00000000000,"1",MOZAMBIQUE,Mozambique,5860.3495
1.00000000000,"1",MOZAMBIQUE,Mozambique,1125200.3708
1.00000000000,"1",MOZAMBIQUE,Mozambique,3516.1697
1.00000000000,"1",MOZAMBIQUE,Mozambique,816918.1902
1.00000000000,"1",MOZAMBIQUE,Mozambique,15236.4490
1.00000000000,"1",MOZAMBIQUE,Mozambique,36332.9560
1.00000000000,"1",MOZAMBIQUE,Mozambique,2781180.2817
1.00000000000,"1",MOZAMBIQUE,Mozambique,3515.9227
1.00000000000,"1",MOZAMBIQUE,Mozambique,5856.0562
1.00000000000,"1",MOZAMBIQUE,Mozambique,8783.9849
1.00000000000,"1",MOZAMBIQUE,Mozambique,5268.2377
1.00000000000,"1",MOZAMBIQUE,Mozambique,64386.8534
1.00000000000,"1",MOZAMBIQUE,Mozambique,1229224.0646
1.00000000000,"1",MOZAMBIQUE,Mozambique,189644.4467
1.00000000000,"1",MOZAMBIQUE,Mozambique,585.3201
1.00000000000,"1",MOZAMBIQUE,Mozambique,3511.8809
1.00000000000,"1",MOZAMBIQUE,Mozambique,1958948.1074
1.00000000000,"1",MOZAMBIQUE,Mozambique,3511.4435
1.00000000000,"1",MOZAMBIQUE,Mozambique,8778.5962
1.00000000000,"1",MOZAMBIQUE,Mozambique,6437.6223
1.00000000000,"1",MOZAMBIQUE,Mozambique,6437.6016
1.00000000000,"1",MOZAMBIQUE,Mozambique,5852.3211
1.00000000000,"1",MOZAMBIQUE,Mozambique,4096.2236
1.00000000000,"1",MOZAMBIQUE,Mozambique,3511.0433
1.00000000000,"1",MOZAMBIQUE,Mozambique,5266.4303
1.00000000000,"1",MOZAMBIQUE,Mozambique,5266.3843
1.00000000000,"1",MOZAMBIQUE,Mozambique,585.1538
1.00000000000,"1",MOZAMBIQUE,Mozambique,4096.0609
1.00000000000,"1",MOZAMBIQUE,Mozambique,3510.8944
1.00000000000,"1",MOZAMBIQUE,Mozambique,3510.8616
1.00000000000,"1",MOZAMBIQUE,Mozambique,3510.8610
1.00000000000,"1",MOZAMBIQUE,Mozambique,3510.8528
1.00000000000,"1",MOZAMBIQUE,Mozambique,4681.1295
1.00000000000,"1",MOZAMBIQUE,Mozambique,22235.5462
1.00000000000,"1",MOZAMBIQUE,Mozambique,585.1399
1.00000000000,"1",MOZAMBIQUE,Mozambique,4095.9662
1.00000000000,"1",MOZAMBIQUE,Mozambique,36277.9595
1.00000000000,"1",MOZAMBIQUE,Mozambique,5266.1047
1.00000000000,"1",MOZAMBIQUE,Mozambique,5266.0687
1.00000000000,"1",MOZAMBIQUE,Mozambique,36862.5116
1.00000000000,"1",MOZAMBIQUE,Mozambique,3510.6937
1.00000000000,"1",MOZAMBIQUE,Mozambique,8191.5991
1.00000000000,"1",MOZAMBIQUE,Mozambique,9361.5505
1.00000000000,"1",MOZAMBIQUE,Mozambique,4095.6644
1.00000000000,"1",MOZAMBIQUE,Mozambique,37368.9007
1.00000000000,"1",MOZAMBIQUE,Mozambique,42125.5423
1.00000000000,"1",MOZAMBIQUE,Mozambique,16867.1582
1.00000000000,"1",MOZAMBIQUE,Mozambique,32776.9822
1.00000000000,"1",MOZAMBIQUE,Mozambique,8240961.5763
1.00000000000,"1",MOZAMBIQUE,Mozambique,1386836.6664
1.00000000000,"1",MOZAMBIQUE,Mozambique,2387.3879
1.00000000000,"1",MOZAMBIQUE,Mozambique,21646.1918
1.00000000000,"1",MOZAMBIQUE,Mozambique,19890.8476
1.00000000000,"1",MOZAMBIQUE,Mozambique,38611.1473
1.00000000000,"1",MOZAMBIQUE,Mozambique,17549.2767
1.00000000000,"1",MOZAMBIQUE,Mozambique,4679.7289
1.00000000000,"1",MOZAMBIQUE,Mozambique,5849.6356
1.00000000000,"1",MOZAMBIQUE,Mozambique,3509.7829
1.00000000000,"1",MOZAMBIQUE,Mozambique,584.9553
1.00000000000,"1",MOZAMBIQUE,Mozambique,584.9502
1.00000000000,"1",MOZAMBIQUE,Mozambique,5264.5517
1.00000000000,"1",MOZAMBIQUE,Mozambique,2104147.9894
1.00000000000,"1",MOZAMBIQUE,Mozambique,22813.0472
1.00000000000,"1",MOZAMBIQUE,Mozambique,3509.6029
1.00000000000,"1",MOZAMBIQUE,Mozambique,4679.4196
1.00000000000,"1",MOZAMBIQUE,Mozambique,1169.8528
1.00000000000,"1",MOZAMBIQUE,Mozambique,4094.4275
1.00000000000,"1",MOZAMBIQUE,Mozambique,584.9128
1.00000000000,"1",MOZAMBIQUE,Mozambique,3895839.7002
1.00000000000,"1",MOZAMBIQUE,Mozambique,2212223.6717
1.00000000000,"1",MOZAMBIQUE,Mozambique,100603.9387
1.00000000000,"1",MOZAMBIQUE,Mozambique,2433802.0369
1.00000000000,"1",South Africa,South Africa,5275.1372
1.00000000000,"1",MOZAMBIQUE,Mozambique,3487.2802
1.00000000000,"1",MOZAMBIQUE,Mozambique,6974.0688
1.00000000000,"1",MOZAMBIQUE,Mozambique,25570.9366
1.00000000000,"1",MOZAMBIQUE,Mozambique,6392.4042
1.00000000000,"1",MOZAMBIQUE,Mozambique,3755990.1961
1.00000000000,"1",MOZAMBIQUE,Mozambique,5022744.7672
1.00000000000,"1",MOZAMBIQUE,Mozambique,4065.9094
1.00000000000,"1",MOZAMBIQUE,Mozambique,5227.5746
1.00000000000,"1",MOZAMBIQUE,Mozambique,9873.9371
1.00000000000,"1",MOZAMBIQUE,Mozambique,4646.5282
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.8849
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.8437
1.00000000000,"1",MOZAMBIQUE,Mozambique,4646.3913
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.6208
1.00000000000,"1",MOZAMBIQUE,Mozambique,4065.3867
1.00000000000,"1",MOZAMBIQUE,Mozambique,13357.6402
1.00000000000,"1",MOZAMBIQUE,Mozambique,4065.3584
1.00000000000,"1",MOZAMBIQUE,Mozambique,30199.8729
1.00000000000,"1",MOZAMBIQUE,Mozambique,4646.1223
1.00000000000,"1",MOZAMBIQUE,Mozambique,2323.0587
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.5809
1.00000000000,"1",MOZAMBIQUE,Mozambique,6969.1142
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.5396
1.00000000000,"1",MOZAMBIQUE,Mozambique,5807.5804
1.00000000000,"1",MOZAMBIQUE,Mozambique,4646.0411
1.00000000000,"1",MOZAMBIQUE,Mozambique,7549.7693
1.00000000000,"1",MOZAMBIQUE,Mozambique,15680.2783
1.00000000000,"1",MOZAMBIQUE,Mozambique,5807.5040
1.00000000000,"1",MOZAMBIQUE,Mozambique,52848.3458
1.00000000000,"1",MOZAMBIQUE,Mozambique,5807.4393
1.00000000000,"1",MOZAMBIQUE,Mozambique,580.7418
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.9151
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.4280
1.00000000000,"1",MOZAMBIQUE,Mozambique,18002.9660
1.00000000000,"1",MOZAMBIQUE,Mozambique,4065.1622
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.8985
1.00000000000,"1",MOZAMBIQUE,Mozambique,8711.0525
1.00000000000,"1",MOZAMBIQUE,Mozambique,4065.1409
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.3867
1.00000000000,"1",MOZAMBIQUE,Mozambique,2322.9176
1.00000000000,"1",MOZAMBIQUE,Mozambique,1742.1827
1.00000000000,"1",MOZAMBIQUE,Mozambique,23531.3854
1.00000000000,"1",MOZAMBIQUE,Mozambique,8130.1654
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.7711
1.00000000000,"1",MOZAMBIQUE,Mozambique,27294.1880
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.3068
1.00000000000,"1",MOZAMBIQUE,Mozambique,580.7163
1.00000000000,"1",MOZAMBIQUE,Mozambique,580.7142
1.00000000000,"1",MOZAMBIQUE,Mozambique,9872.1428
1.00000000000,"1",MOZAMBIQUE,Mozambique,9291.4293
1.00000000000,"1",MOZAMBIQUE,Mozambique,925829.3321
1.00000000000,"1",MOZAMBIQUE,Mozambique,6387.7651
1.00000000000,"1",MOZAMBIQUE,Mozambique,710225.1861
1.00000000000,"1",MOZAMBIQUE,Mozambique,32519.3962
1.00000000000,"1",MOZAMBIQUE,Mozambique,16259.5448
1.00000000000,"1",MOZAMBIQUE,Mozambique,77232.5973
1.00000000000,"1",MOZAMBIQUE,Mozambique,32518.7195
1.00000000000,"1",MOZAMBIQUE,Mozambique,22066.1656
1.00000000000,"1",MOZAMBIQUE,Mozambique,24969.6555
1.00000000000,"1",MOZAMBIQUE,Mozambique,6968.2450
1.00000000000,"1",MOZAMBIQUE,Mozambique,11033.0242
1.00000000000,"1",MOZAMBIQUE,Mozambique,176529.2947
1.00000000000,"1",MOZAMBIQUE,Mozambique,10452.3079
1.00000000000,"1",MOZAMBIQUE,Mozambique,70843.4187
1.00000000000,"1",MOZAMBIQUE,Mozambique,6387.4894
1.00000000000,"1",MOZAMBIQUE,Mozambique,38325.0135
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.0787
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.4335
1.00000000000,"1",MOZAMBIQUE,Mozambique,36582.8342
1.00000000000,"1",MOZAMBIQUE,Mozambique,49939.4046
1.00000000000,"1",MOZAMBIQUE,Mozambique,9871.5109
1.00000000000,"1",MOZAMBIQUE,Mozambique,65036.7642
1.00000000000,"1",MOZAMBIQUE,Mozambique,8129.4798
1.00000000000,"1",MOZAMBIQUE,Mozambique,12774.9050
1.00000000000,"1",MOZAMBIQUE,Mozambique,3484.0546
1.00000000000,"1",MOZAMBIQUE,Mozambique,4064.7323
1.00000000000,"1",MOZAMBIQUE,Mozambique,32517.8427
1.00000000000,"1",MOZAMBIQUE,Mozambique,13355.4904
1.00000000000,"1",MOZAMBIQUE,Mozambique,4064.7241
1.00000000000,"1",MOZAMBIQUE,Mozambique,6968.0527
1.00000000000,"1",MOZAMBIQUE,Mozambique,64454.6816
1.00000000000,"1",MOZAMBIQUE,Mozambique,12774.7720
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.3570
1.00000000000,"1",MOZAMBIQUE,Mozambique,6387.3556
1.00000000000,"1",MOZAMBIQUE,Mozambique,29614.3266
1.00000000000,"1",MOZAMBIQUE,Mozambique,6968.0016
1.00000000000,"1",MOZAMBIQUE,Mozambique,96972.9393
1.00000000000,"1",MOZAMBIQUE,Mozambique,5225.9740
1.00000000000,"1",MOZAMBIQUE,Mozambique,5225.9788
1.00000000000,"1",MOZAMBIQUE,Mozambique,186974.8814
1.00000000000,"1",MOZAMBIQUE,Mozambique,6387.3026
1.00000000000,"1",MOZAMBIQUE,Mozambique,7548.6001
1.00000000000,"1",MOZAMBIQUE,Mozambique,4064.6089
1.00000000000,"1",MOZAMBIQUE,Mozambique,3483.9512
1.00000000000,"1",MOZAMBIQUE,Mozambique,11613.1683
1.00000000000,"1",MOZAMBIQUE,Mozambique,100454.7890
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.2487
1.00000000000,"1",MOZAMBIQUE,Mozambique,4064.5910
1.00000000000,"1",MOZAMBIQUE,Mozambique,27871.5301
1.00000000000,"1",MOZAMBIQUE,Mozambique,1307621.6047
1.00000000000,"1",MOZAMBIQUE,Mozambique,5225.8733
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.2156
1.00000000000,"1",MOZAMBIQUE,Mozambique,6967.7424
1.00000000000,"1",MOZAMBIQUE,Mozambique,126581.4834
1.00000000000,"1",MOZAMBIQUE,Mozambique,3483.8608
1.00000000000,"1",MOZAMBIQUE,Mozambique,15096.7174
1.00000000000,"1",MOZAMBIQUE,Mozambique,11032.1954
1.00000000000,"1",MOZAMBIQUE,Mozambique,4645.1328
1.00000000000,"1",MOZAMBIQUE,Mozambique,2820415.0398
1.00000000000,"1",MOZAMBIQUE,Mozambique,5225.7588
1.00000000000,"1",MOZAMBIQUE,Mozambique,277559.6730
1.00000000000,"1",MOZAMBIQUE,Mozambique,5806.3917
1.00000000000,"1",MOZAMBIQUE,Mozambique,3483.8243
1.00000000000,"1",MOZAMBIQUE,Mozambique,72580.4548
1.00000000000,"1",MOZAMBIQUE,Mozambique,5225.7112
1.00000000000,"1",MOZAMBIQUE,Mozambique,174192.4234
1.00000000000,"1",MOZAMBIQUE,Mozambique,56594.4956
1.00000000000,"1",MOZAMBIQUE,Mozambique,64450.5934
1.00000000000,"1",MOZAMBIQUE,Mozambique,86514.5012
1.00000000000,"1",MOZAMBIQUE,Mozambique,13935.0266
1.00000000000,"1",MOZAMBIQUE,Mozambique,112642.1563
1.00000000000,"1",MOZAMBIQUE,Mozambique,6967.4788
1.00000000000,"1",MOZAMBIQUE,Mozambique,486566.9298
1.00000000000,"1",MOZAMBIQUE,Mozambique,61481.5431
