WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,layer,path,area_m2PAs,ogc_fid,pxlval,int_area_m2,clipped_area_m2
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4606.4669,4606.4669
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",9216.5387,9216.5387
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",10940.3624,10940.3624
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",10374.4968,10374.4968
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",35619032.0170,35619031.8078
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",15552.9283,15552.9283
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",8069.0835,8069.0835
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4608.2075,4608.2075
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",7478058.8437,7478058.8437
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",3454.9903,3454.9903
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",5184.5795,5184.5795
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",6333.9986,6333.9986
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",5760.4383,5760.4383
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",7648.1148,7648.1148
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4032.2705,4032.2705
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",25597.9306,25597.8926
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4606.8008,4606.8008
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",5763.6243,5763.6243
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",9515.4922,9515.5054
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",964085.3594,964085.3594
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",5182.6796,5182.6796
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",16138.5086,16138.5086
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",13256.5138,13256.5138
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",13255.7779,13255.7779
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4610.6976,4610.6976
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4205.3205,4205.3205
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",8050.2848,8050.2848
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",33424.5796,33424.5796
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",5762.7946,5762.7946
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",6916.1946,6916.1946
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",168849.8041,168849.8041
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",1152.5516,1152.5516
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",12103.4293,12103.4293
4649.000000000000000,"4649","1",Marromeu,Marromeu,Reserva Nacional,National Reserve,National,IV,Not Applicable,"0",0.000000000000000,10.008151556591200,6800.000000000000000,1556.390421027210095,Not Applicable,0.000000000000000,Designated,"1960",Federal or national ministry or agency,State,National Administration of Conservation Areas (ANAC),http://www.anac.gov.mz/wp-content/uploads/2017/07/Plano-de-Maneio-de-Marromeu.pdf,State Verified,"1828",Not Reported,MOZ,MOZ,Not Applicable,Not Applicable,WDPA_Oct2021_Public_shp-polygons,/Users/luisafontoura/Documents/Academic/OneDrive - Macquarie University/WIOMPA_RA_job/Gap Analysis MS/WDPA_Oct2021_Public_shp/WDPA_Oct2021_Public_shp_0/WDPA_Oct2021_Public_shp-polygons.shp,1544414649.000,1.00000000000,"1",4034.4495,4034.4495
