ogc_fid,pxlval,IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,int_area_m2_2016
44864.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,2422.409
44867.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,4844.812
44867.00000000000,"1","38","77",Ulenge Island,Tanzania,Tanzania,Marine Reserve,Working,National,National,"2010",No-take area,Marine Parks and Reserves Unit (MPRU),II,,"3",3.13202000000,7.21946000000,39.16280000000,-5.00777000000,3640.512
44869.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,20.731
44869.00000000000,"1","38","77",Ulenge Island,Tanzania,Tanzania,Marine Reserve,Working,National,National,"2010",No-take area,Marine Parks and Reserves Unit (MPRU),II,,"3",3.13202000000,7.21946000000,39.16280000000,-5.00777000000,62376.864
44871.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,255.999
44883.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,1899.630
44883.00000000000,"1","38","77",Ulenge Island,Tanzania,Tanzania,Marine Reserve,Working,National,National,"2010",No-take area,Marine Parks and Reserves Unit (MPRU),II,,"3",3.13202000000,7.21946000000,39.16280000000,-5.00777000000,719447.126
44886.00000000000,"1","38","77",Ulenge Island,Tanzania,Tanzania,Marine Reserve,Working,National,National,"2010",No-take area,Marine Parks and Reserves Unit (MPRU),II,,"3",3.13202000000,7.21946000000,39.16280000000,-5.00777000000,2422.348
44888.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,322.206
44897.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,27626.946
44907.00000000000,"1","59","191",TBCA,Tanzania,Tanzania,Marine Protected Area,Proposed,National,Transboundary,Not available,Not described,Not described,Undetermined,,"0",739.16000000000,216.06500000000,39.26410000000,-4.91088000000,655.238
44910.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,258.185
44923.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,991.310
44924.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,589.840
44930.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1515.747
44946.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3701.078
44950.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3633.353
44954.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1211.116
44955.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.558
44960.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,6661.104
44961.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3633.328
44962.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,929.492
44964.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,18772.144
44966.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,27855.446
44968.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,4844.412
44974.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,21194.271
44976.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,7266.577
44977.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,13322.012
44979.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,9688.725
44980.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,5244.139
44982.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,26643.944
44984.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,9083.140
44986.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,604364.322
45001.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,2422.135
45022.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,180201.921
45023.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,5449.715
45026.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,13321.471
45029.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1816.558
45030.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3027.584
45032.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,142296.697
45033.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,191137.809
45034.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,33303.259
45037.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,6909.676
45041.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3027.534
45043.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,16348.591
45045.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.265
45046.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.500
45049.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,624.651
45050.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,154694.519
45051.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3632.957
45053.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,19375.741
45056.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,166666.473
45058.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.488
45062.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,4238.410
45063.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.487
45064.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,431982.542
45065.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,2049.425
45068.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.485
45079.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,73.405
45085.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,5449.276
45088.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,28725.831
45093.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,6797.322
45097.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,4238.270
45103.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,10898.375
45108.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,7265.533
45111.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,18163.773
45115.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.908
45123.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3027.228
45124.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.891
45126.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,28455.998
45127.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,4843.554
45129.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.881
45130.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,981287.712
45134.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.862
45142.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.844
45148.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3784.910
45153.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,2421.655
45157.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,574140.960
45163.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1816.224
45167.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,9081.085
45168.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,37535.213
45170.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,47221.667
45171.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,215.293
45178.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,4843.222
45179.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.402
45181.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,13318.834
45183.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,5448.606
45185.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,10825.234
45186.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,117447.843
45187.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.798
45188.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1816.197
45190.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,605.397
45198.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.788
45204.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1057711.175
45208.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,46009.687
45209.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,21794.033
45210.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.779
45212.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,23281.809
45214.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,369174.186
45216.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,1210.773
45221.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,3660.798
45230.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,145183.846
45231.00000000000,"1","37","76",Tanga Coelacanth Marine Park (TACMP),Tanzania,Tanzania,Marine Park,Working,National,National,"2009",Multiple-use Zone,Marine Parks and Reserves Unit (MPRU),IV,,"522",554.95900000000,119.94100000000,39.12950000000,-5.20639000000,163193.131
45242.00000000000,"1","51","90",Pemba Channel,Tanzania,Zanzibar,Conservation Area,Working,National,National,"2005",Multiple,Marine Conservation Unit (MCU),Undetermined,,"826",761.96000000000,410.12800000000,39.63120000000,-5.20384000000,5336.252
