"","species","pu","amount"
"25201",6,74594,0.0119561952514648
"25202",15,74594,0.0270300809326172
"25203",5,74596,0.0520578577270508
"25204",10,74596,0.0104421407470703
"25205",13,74618,0.0102671233520508
"25206",13,74624,7.18828125e-05
"25207",5,74626,0.0021276494140625
"25208",6,74626,0.0295618435058594
"25209",10,74626,0.00040872265625
"25210",15,74626,0.0304017846069336
"25211",13,74635,0.0597368770751953
"25212",10,74635,0.002763123046875
"25213",13,74638,0.0625
"25214",6,74639,0.000783523010253906
"25215",13,74640,0.0110961286621094
"25216",5,74644,0.0151738873291016
"25217",6,74644,0.0377612211303711
"25218",8,74644,0.00956489196777344
"25219",6,74647,0.0544101293334961
"25220",15,74647,0.0080488642578125
"25221",15,7466,0.0241603517456055
"25222",5,74660,0.0198942498779297
"25223",13,74660,0.000333182006835937
"25224",6,74660,0.0422725679321289
"25225",13,74664,0.0387126494750977
"25226",10,74664,0.0178311229248047
"25227",15,74664,0.00595622747802734
"25228",6,74665,0.00728813055419922
"25229",10,74665,0.00342085357666016
"25230",15,74665,0.0517910166015625
"25231",13,74670,0.0625
"25232",5,74674,0.000495343933105469
"25233",13,74674,0.0533503433837891
"25234",10,74674,0.00865428533935547
"25235",13,74684,0.000172370300292969
"25236",6,74684,0.00634716662597656
"25237",10,74684,0.0125278081054687
"25238",15,74684,0.0434526555175781
"25239",5,74686,0.0187936446533203
"25240",13,74686,0.0260828674316406
"25241",6,74686,0.00448813317871094
"25242",10,74686,0.0131353546142578
"25243",6,74692,0.0171683991699219
"25244",15,74692,0.00807819281005859
"25245",13,74693,0.00586852490234375
"25246",15,74695,0.0625000000610352
"25247",13,74698,0.0596266451416016
"25248",10,74698,0.00287335430908203
"25249",6,74701,0.0219415352172852
"25250",15,74701,0.00505175390625
"25251",13,74704,0.04512011328125
"25252",7,74704,0.0173798867797852
"25253",5,74706,0.028555220703125
"25254",6,74706,0.0137054984130859
"25255",13,74715,0.0335448203735352
"25256",7,74715,0.0289551796875
"25257",13,74718,0.0517294799804687
"25258",5,74727,2.11697387695313e-05
"25259",13,74727,0.0224717141113281
"25260",10,74727,0.0400071162109375
"25261",6,74729,7.7709716796875e-05
"25262",15,74729,0.000229066955566406
"25263",5,74731,0.0253746834716797
"25264",6,74731,0.00825081719970703
"25265",1,74731,0.00322753448486328
"25266",10,74731,0.0104213911132813
"25267",4,74731,0.00349967376708984
"25268",15,74731,0.0117259001464844
"25269",13,74734,0.0266524484863281
"25270",5,74753,0.00179605023193359
"25271",6,74753,0.0140817252197266
"25272",15,74753,0.0219977861938477
"25273",5,74764,0.0019986572265625
"25274",13,74764,0.0504160995483398
"25275",10,74764,0.00623872119140625
"25276",15,74764,0.00384652197265625
"25277",15,74771,0.0167657322387695
"25278",5,74785,0.0207264024047852
"25279",13,74785,0.00737517993164062
"25280",6,74785,5.62042236328125e-05
"25281",10,74785,0.0172331471557617
"25282",8,74785,0.0171090662841797
"25283",13,74792,0.0611801072387695
"25284",6,74792,0.00131989312744141
"25285",13,74794,0.000185153381347656
"25286",5,74795,0.000702804931640625
"25287",13,74795,0.00218186535644531
"25288",6,74795,0.00286303375244141
"25289",15,74795,0.00847314196777344
"25290",4,74798,0.000785289245605469
"25291",6,74822,0.0304679038696289
"25292",15,74822,0.00399612603759766
"25293",13,74831,0.0202891138305664
"25294",10,74831,0.00471669122314453
"25295",15,74831,0.0374941948852539
"25296",6,74836,0.0625
"25297",13,74843,0.0150807283325195
"25298",10,74843,4.31114501953125e-05
"25299",15,74843,0.0473761837768555
"25300",13,74847,0.00605060620117188
"25301",13,74851,0.043116546875
"25302",13,74856,0.0301702653808594
"25303",7,74856,0.00081638916015625
"25304",4,74856,0.000860275817871094
"25305",13,74857,0.0438149544677734
"25306",1,74857,0.00284689605712891
"25307",10,74857,0.0158381495361328
"25308",13,74871,0.0606075942993164
"25309",10,74871,0.00189240570068359
"25310",13,74873,0.0598380355224609
"25311",5,74875,0.0195636964111328
"25312",6,74875,0.0273437340087891
"25313",15,74875,0.0155925696411133
"25314",5,74879,0.00946069616699219
"25315",13,74879,0.0105930520629883
"25316",6,74879,0.0114764801635742
"25317",10,74879,0.0308606126708984
"25318",4,74879,0.000109159057617187
"25319",5,74882,1.50390625e-06
"25320",13,74882,0.00765619366455078
"25321",13,74884,0.0625
"25322",13,74885,0.0477233402099609
"25323",6,74900,0.0491267879638672
"25324",15,74900,0.0133732119750977
"25325",13,74916,0.0625
"25326",13,74919,0.00830967517089844
"25327",6,74919,0.000882291564941406
"25328",4,74919,0.0101666579589844
"25329",13,74923,0.0625000423583984
"25330",15,74928,0.0424199129638672
"25331",5,74934,0.0396445131835938
"25332",6,74934,0.00245759143066406
"25333",10,74934,0.0203978954467773
"25334",5,74937,0.00670206530761719
"25335",13,74937,0.0168029261474609
"25336",6,74937,0.00230763232421875
"25337",10,74937,0.0328245882568359
"25338",15,74937,0.00253264440917969
"25339",13,74938,0.00692237841796875
"25340",7,74938,0.00318888952636719
"25341",5,7494,0.00648493145751953
"25342",13,7494,0.0304665306396484
"25343",1,7494,0.0201108446655273
"25344",7,7494,0.00517018811035156
"25345",4,7494,0.000267504943847656
"25346",13,74945,0.00175649853515625
"25347",10,74945,0.0293102843017578
"25348",15,74945,0.0314332170410156
"25349",5,74948,0.000371320190429687
"25350",13,74948,0.0315761198730469
"25351",10,74948,0.0305525599975586
"25352",5,74951,0.00308969519042969
"25353",6,74951,0.0157790523681641
"25354",15,74951,0.0227840581054687
"25355",6,74953,0.00311494183349609
"25356",15,74953,0.0587768374633789
"25357",6,74959,0.0625
"25358",13,7496,0.0131370816650391
"25359",6,7496,0.0312142896728516
"25360",10,7496,0.00347598736572266
"25361",5,74964,0.0546440728759766
"25362",13,74964,0.000858566162109375
"25363",6,74964,0.00699736114501953
"25364",13,7497,0.0400256313476563
"25365",1,7497,0.000206833801269531
"25366",10,7497,0.0222675347900391
"25367",6,74976,0.0321640360717773
"25368",15,74976,0.0268992028808594
"25369",13,74977,0.0132391806640625
"25370",6,74977,0.0141211186523438
"25371",8,74977,0.00958842095947266
"25372",5,74989,0.0123929985961914
"25373",13,74989,0.0160314505004883
"25374",6,74989,0.00486790631103516
"25375",1,74989,0.00498827886962891
"25376",5,74991,0.0241657362060547
"25377",6,74991,0.00423389770507812
"25378",1,74991,0.00360511846923828
"25379",10,74991,0.00243760498046875
"25380",15,74991,0.0139475319213867
"25381",5,74999,0.01943468359375
"25382",13,74999,0.0430653164672852
"25383",1,750,0.0371604175415039
"25384",4,750,0.0253395824584961
"25385",5,75000,0.0624999999389648
"25386",10,75010,0.00342362164306641
"25387",15,75010,0.0590763783569336
"25388",13,75022,0.037546215637207
"25389",1,75022,0.024953784362793
"25390",13,75024,0.047266506652832
"25391",7,75024,0.0152334932861328
"25392",13,75035,0.0625
"25393",5,75043,0.00165437951660156
"25394",13,75043,0.0439097465820312
"25395",6,75043,0.00247808435058594
"25396",1,75043,2.02909545898437e-05
"25397",10,75043,0.013919099609375
"25398",5,75051,0.0124203194580078
"25399",13,75051,0.0307361551513672
"25400",6,75051,0.00205360601806641
"25401",10,75051,0.00945066729736328
"25402",13,7507,0.0534364880371094
"25403",1,7507,0.00906351184082031
"25404",13,75070,0.00282563439941406
"25405",4,75070,3.258056640625e-07
"25406",10,75074,0.00705393304443359
"25407",15,75074,0.0554460676879883
"25408",13,75078,0.0258922874755859
"25409",7,75078,0.00844481652832031
"25410",13,75089,0.008849080078125
"25411",1,75089,6.831201171875e-05
"25412",10,75089,0.0535826071777344
"25413",13,75099,0.00339803826904297
"25414",1,751,0.0624999999389648
"25415",13,75101,0.0625000001220703
"25416",13,75119,0.0401322283325195
"25417",5,75120,0.0468045934448242
"25418",6,75120,0.0156954036865234
"25419",13,75123,0.0611168984375
"25420",4,75123,0.0013831015625
"25421",13,75129,0.0322487398681641
"25422",13,75131,0.0155281431274414
"25423",5,75134,0.0111649569091797
"25424",13,75134,0.00857625360107422
"25425",6,75134,0.0178555394897461
"25426",1,75134,0.0177580707397461
"25427",15,75134,0.00597684661865234
"25428",5,75142,0.00938339721679688
"25429",10,75142,0.0531166028442383
"25430",5,75153,0.00254499078369141
"25431",1,75153,0.00372194915771484
"25432",4,75153,0.0200069163208008
"25433",5,75154,0.00466692095947266
"25434",10,75154,0.0578330791625977
"25435",13,75156,0.0276012375488281
"25436",4,75156,0.00598376910400391
"25437",13,75166,0.0625
"25438",10,75167,0.0624999994506836
"25439",13,75172,0.0215569060058594
"25440",1,75172,0.0409430939941406
"25441",13,75174,7.07515869140625e-05
"25442",13,75176,0.0332989377441406
"25443",6,75176,0.000348706726074219
"25444",10,75176,0.0131952221679687
"25445",15,75176,0.0156571335449219
"25446",13,7518,0.0618601791381836
"25447",10,7518,0.000639820861816406
"25448",5,75215,0.00226572924804687
"25449",6,75215,0.0211693151855469
"25450",13,75221,0.014195653503418
"25451",13,75224,0.0188884682617187
"25452",7,75224,0.0301976567382813
"25453",4,75224,0.000178721862792969
"25454",13,75226,0.0171617071533203
"25455",7,75226,0.000388609680175781
"25456",4,75226,0.0449496834106445
"25457",13,75231,0.00618464404296875
"25458",13,75244,0.0250407642211914
"25459",7,75244,0.0359663500976563
"25460",4,75244,0.00149288586425781
"25461",5,75248,0.0293382310180664
"25462",13,75248,0.0231613911743164
"25463",10,75248,0.0100003778076172
"25464",6,75263,0.031920225769043
"25465",15,75263,0.030579774230957
"25466",6,75265,0.0408931068725586
"25467",13,75269,0.0625
"25468",4,75270,0.0102181401977539
"25469",6,75285,0.0214068760375977
"25470",15,75285,0.0248145337524414
"25471",13,75288,0.0154666626586914
"25472",6,75288,0.0186616576538086
"25473",1,75288,0.00103847644042969
"25474",7,75288,0.00220264910888672
"25475",15,75288,0.0196561713256836
"25476",13,75293,0.00027212158203125
"25477",7,75293,0.00353798803710937
"25478",6,75294,0.001310365234375
"25479",15,75294,0.0178982307128906
"25480",6,75295,0.00140148455810547
"25481",15,75295,0.0610985153198242
"25482",5,75303,0.0104761282958984
"25483",13,75303,0.00887639874267578
"25484",6,75303,0.0233540137939453
"25485",10,75303,0.0109628076171875
"25486",8,75303,0.00883065155029297
"25487",5,75307,0.00878244512939453
"25488",6,75307,0.000373858032226562
"25489",1,75307,0.0146153153076172
"25490",5,75314,0.00864863012695312
"25491",13,75314,0.00380486248779297
"25492",5,75324,0.00167019738769531
"25493",13,75324,0.0174572568969727
"25494",6,75324,0.00218369860839844
"25495",1,75324,0.0309441301879883
"25496",15,75324,0.0102447168579102
"25497",5,75330,0.0480603442993164
"25498",6,75330,0.0139022282104492
"25499",8,75330,0.000537427551269531
"25500",13,75352,0.0624999999389648
"25501",1,75361,0.0603083511962891
"25502",13,75362,0.000392683349609375
"25503",5,75367,0.000557274047851563
"25504",13,75367,0.0378459792480469
"25505",6,75367,0.00171530792236328
"25506",10,75367,7.06793823242187e-05
"25507",7,75367,0.0173791544189453
"25508",8,75367,0.00493160498046875
"25509",5,75373,0.0253259826660156
"25510",13,75373,9.51982421875e-05
"25511",6,75373,0.00454611541748047
"25512",1,75373,0.0122742374267578
"25513",10,75373,0.0202584664916992
"25514",6,75384,0.0177804786376953
"25515",15,75384,0.0447195213012695
"25516",13,75394,0.00725682379150391
"25517",6,75394,0.00541007952880859
"25518",15,75394,0.041993275390625
"25519",13,75401,0.00515005004882813
"25520",1,75401,0.05280833203125
"25521",4,75401,0.00454161791992188
"25522",6,75413,0.00898066442871094
"25523",1,75413,0.00757468255615234
"25524",10,75413,0.0311984375610352
"25525",15,75413,0.0147462157592773
"25526",5,75415,0.0278340461425781
"25527",13,75415,0.0177439641113281
"25528",10,75415,0.016921987121582
"25529",13,75419,0.00236796905517578
"25530",5,75445,0.00727445495605469
"25531",13,75445,0.035252326171875
"25532",6,75445,0.002714353515625
"25533",1,75445,0.00963505456542969
"25534",10,75445,0.00366478393554687
"25535",7,75445,0.00383463006591797
"25536",4,75445,0.000124396484375
"25537",10,75455,0.0625
"25538",13,75460,0.0619438952636719
"25539",7,75460,4.89351196289063e-05
"25540",4,75460,4.94815673828125e-05
"25541",13,75463,0.0465015602416992
"25542",6,75475,0.0473333350219727
"25543",15,75475,0.00343125384521484
"25544",13,75484,0.061764999206543
"25545",10,75484,0.000735000732421875
"25546",5,75487,0.00842229376220703
"25547",13,75487,0.00604920758056641
"25548",10,75487,0.0480284985961914
"25549",1,7549,0.058295133605957
"25550",10,7549,0.00420486633300781
"25551",5,75493,0.00367841217041016
"25552",6,75493,0.00205579357910156
"25553",10,75493,0.0107198041381836
"25554",15,75493,0.0305036716308594
"25555",13,75499,0.0621144296264648
"25556",15,75499,0.000385495056152344
"25557",13,7550,0.00463088616943359
"25558",7,7550,0.0578691163330078
"25559",13,75516,0.0229704565429687
"25560",13,75524,0.0164998300170898
"25561",7,75524,0.0460001699829102
"25562",13,75531,0.0286084846801758
"25563",10,75531,0.0276452042236328
"25564",15,75531,0.00624631109619141
"25565",6,75544,0.0313796150512695
"25566",15,75544,0.0311203853759766
"25567",13,75549,0.0307575708618164
"25568",4,75549,0.0317424294433594
"25569",13,75561,0.00460673596191406
"25570",13,75569,0.042934006652832
"25571",4,75569,0.0195659932250977
"25572",1,75580,0.0220975455932617
"25573",10,75580,0.0404024542236328
"25574",13,75584,0.00358214190673828
"25575",5,75587,0.00362924353027344
"25576",13,75587,0.000674624267578125
"25577",13,75589,0.0452141904907227
"25578",4,75589,0.0172858094482422
"25579",13,7559,0.00618629632568359
"25580",6,7559,0.00686774963378906
"25581",7,7559,0.0395219181518555
"25582",4,7559,0.00992403588867188
"25583",6,75594,0.00192160241699219
"25584",15,75594,0.00549390631103516
"25585",5,75595,0.0449273650512695
"25586",13,75595,0.000712693054199219
"25587",10,75595,0.00864787103271484
"25588",8,75595,0.00821207116699219
"25589",5,75600,0.0351841360473633
"25590",6,75600,0.0273158639526367
"25591",13,75615,0.0329581831054688
"25592",6,75615,0.000144271606445312
"25593",7,75615,0.0142843743286133
"25594",4,75615,0.0147796588134766
"25595",6,75616,0.00954683264160156
"25596",15,75616,0.00327883093261719
"25597",13,75619,0.0573122260742188
"25598",7,75619,0.00141116564941406
"25599",15,75619,0.00377660858154297
"25600",13,75623,0.040559875793457
"25601",4,75623,0.0219401241455078
"25602",6,75626,0.0445971998901367
"25603",15,75626,0.0179028000488281
"25604",1,75627,0.0625
"25605",5,75628,0.0311218646850586
"25606",13,75628,0.0300590026855469
"25607",6,75628,0.00130727520751953
"25608",10,75628,1.1857421875e-05
"25609",13,75629,0.0376893060302734
"25610",1,75629,0.0142114327392578
"25611",10,75629,0.00800189898681641
"25612",4,75629,0.0025973623046875
"25613",13,75636,0.0243786639404297
"25614",10,75636,0.0381213361816406
"25615",5,75650,0.0351602024536133
"25616",13,75650,1.947265625e-05
"25617",10,75650,0.0273203248291016
"25618",10,75662,0.0503163653564453
"25619",15,75662,0.0121836345825195
"25620",5,75681,0.0374971237792969
"25621",6,75681,0.025002876159668
"25622",5,75683,0.00614689831542969
"25623",1,75683,0.0560877107543945
"25624",15,75683,0.000265390808105469
"25625",5,75688,0.0273521726074219
"25626",13,75688,0.000631427062988281
"25627",6,75688,0.0142672866210937
"25628",15,75688,0.0202491134643555
"25629",13,75698,0.0625000000610351
"25630",1,75710,0.062500000793457
"25631",5,75717,0.00490043377685547
"25632",6,75717,0.00866624206542969
"25633",15,75717,0.0470586494140625
"25634",5,75718,0.00455932049560547
"25635",13,75718,0.0352242928466797
"25636",6,75718,0.00819495758056641
"25637",10,75718,0.0141847467041016
"25638",4,75718,0.000336682373046875
"25639",13,75723,0.0531695237426758
"25640",1,75726,0.0395197606201172
"25641",10,75726,0.0226862199707031
"25642",15,75726,0.00029401953125
"25643",13,7573,0.043888103515625
"25644",1,7573,0.0112598549804687
"25645",10,7573,0.00735204144287109
"25646",13,75732,0.00033089013671875
"25647",5,75738,0.0218462885742188
"25648",13,75738,0.0217867266845703
"25649",6,75738,0.0110553795166016
"25650",15,75738,0.00781160528564453
"25651",5,75754,0.0571584629516602
"25652",8,75754,0.00534153723144531
"25653",5,75763,0.00324106665039062
"25654",13,75763,0.00456932971191406
"25655",10,75763,0.00254832354736328
"25656",15,75763,0.0521412817993164
"25657",15,7578,0.0625000000610352
"25658",5,75787,0.05924635546875
"25659",10,75787,0.00325364447021484
"25660",13,75803,0.0449510843505859
"25661",1,75803,0.0175489158935547
"25662",5,75806,0.00776545892333984
"25663",15,75806,0.000323445739746094
"25664",5,75811,0.00136741735839844
"25665",13,75811,0.0132127167358398
"25666",6,75811,3.00506591796875e-05
"25667",1,75811,0.000147661865234375
"25668",4,75811,0.00484014056396484
"25669",13,75814,0.00010486279296875
"25670",15,75821,0.0624999999389648
"25671",7,75826,0.00170567291259766
"25672",13,75827,0.0175718605957031
"25673",10,75827,0.0449281393432617
"25674",5,75844,0.0492137495117188
"25675",6,75844,0.0132862504882812
"25676",13,75848,0.014291849609375
"25677",7,75848,0.00159555328369141
"25678",4,75848,0.0466125971069336
"25679",13,75855,0.0169680581665039
"25680",15,7586,0.0624999999389648
"25681",5,75864,0.00514509368896484
"25682",13,75864,0.00723812176513672
"25683",1,75864,0.00761687658691406
"25684",10,75864,0.0183186729736328
"25685",15,75864,0.0241812352294922
"25686",6,75868,0.00275710125732422
"25687",15,75868,0.0429811065673828
"25688",1,7587,0.0217683905029297
"25689",4,7587,0.0319797609863281
"25690",13,75882,0.0551927291870117
"25691",6,75882,0.00730727056884766
"25692",1,75888,0.0625
"25693",13,75897,0.0578666131591797
"25694",6,75897,0.00463124017333984
"25695",4,75897,2.14666748046875e-06
"25696",13,75915,0.0365703303222656
"25697",13,75921,0.0215159311523438
"25698",4,75921,0.0409840687866211
"25699",13,75925,0.0531432157592773
"25700",7,75925,0.00935678454589844
"25701",13,75926,0.0190074688720703
"25702",1,75929,0.0488940763549805
"25703",10,75929,0.0136059239501953
"25704",13,75946,0.00142608752441406
"25705",6,75949,0.025405573059082
"25706",5,75956,0.000189168090820313
"25707",13,75956,0.000760000183105469
"25708",6,75956,0.00189665631103516
"25709",1,75956,0.0269369213256836
"25710",10,75956,0.00271976690673828
"25711",15,75956,0.0274168299560547
"25712",5,75965,0.0259851840209961
"25713",6,75965,0.013105241394043
"25714",10,75965,0.0223726271362305
"25715",13,75968,0.0499081098022461
"25716",4,75968,0.0125918668823242
"25717",13,75972,0.0622641185302734
"25718",15,75972,0.000235881469726563
"25719",13,75984,0.00264113958740234
"25720",6,75985,0.0213374481201172
"25721",15,75985,0.041162551940918
"25722",13,75986,0.0432325592651367
"25723",4,75986,0.0139425047607422
"25724",13,75987,0.0172057627563477
"25725",10,75987,0.013715106262207
"25726",15,75987,0.0315791224975586
"25727",5,75989,0.0176444118041992
"25728",13,75989,0.0185552030029297
"25729",6,75989,0.000648843383789062
"25730",1,75989,0.00442002685546875
"25731",10,75989,0.00251033258056641
"25732",4,75989,0.0155480535888672
"25733",15,75989,0.00162145367431641
"25734",13,75990,0.0280557868041992
"25735",10,75990,0.0344442132568359
"25736",5,75992,0.00783867059326172
"25737",13,75992,0.00188538470458984
"25738",6,75992,0.0087653642578125
"25739",10,75992,0.00713577825927734
"25740",6,75994,0.00805919512939453
"25741",15,75994,0.0106876821289063
"25742",6,75999,0.00141700726318359
"25743",1,75999,0.00687470385742188
"25744",5,760,0.00941355352783203
"25745",13,760,0.00382194079589844
"25746",1,760,0.0324582808227539
"25747",4,760,0.0168062249755859
"25748",5,7601,0.0307788858032227
"25749",13,7601,0.00657484582519531
"25750",6,7601,0.00453644390869141
"25751",15,7601,0.0186156091918945
"25752",13,76010,0.00728388336181641
"25753",4,76010,0.0149770563354492
"25754",5,76024,0.00935959729003906
"25755",13,76024,0.0271380342407227
"25756",6,76024,0.00208429425048828
"25757",1,76024,0.00858655889892578
"25758",10,76024,0.0153315151977539
"25759",5,76026,0.00057669384765625
"25760",6,76026,0.0560347930297852
"25761",8,76026,0.00588851281738281
"25762",13,76027,0.0379899223632812
"25763",7,76027,0.0245100776367187
"25764",5,76040,0.0237838449707031
"25765",6,76040,0.0228885531616211
"25766",10,76040,0.001430544921875
"25767",15,76040,0.0143970570068359
"25768",10,76049,0.0624999999389648
"25769",7,76067,0.00158554357910156
"25770",13,76098,0.0220417537841797
"25771",1,76098,0.0110327865600586
"25772",10,76098,0.0294254595947266
"25773",6,761,0.00596438391113281
"25774",15,761,0.015987208190918
"25775",6,76108,0.0125987534179688
"25776",10,76108,0.00140763592529297
"25777",15,76108,0.0484936107177734
"25778",13,7611,0.0492154825439453
"25779",6,7611,0.0132845173339844
"25780",5,76110,0.0241900221557617
"25781",13,76110,0.00100783843994141
"25782",6,76110,0.0126236379394531
"25783",10,76110,8.55181884765625e-05
"25784",15,76110,0.0245929833374023
"25785",5,76113,0.012377876159668
"25786",13,76113,0.0474075056152344
"25787",6,76124,0.00175275457763672
"25788",10,76124,0.00144998443603516
"25789",15,76124,0.0592972610473633
"25790",13,76128,0.0256022326049805
"25791",5,76131,0.0625000000610352
"25792",5,76139,0.0105750433959961
"25793",13,76139,0.0307389738769531
"25794",6,76139,0.0202399849243164
"25795",10,76139,0.000945997863769531
"25796",5,76145,0.0260630686035156
"25797",13,76145,0.0100489606323242
"25798",1,76145,0.0141954697265625
"25799",4,76145,0.0121925009765625
"25800",5,76152,0.00288915203857422
"25801",6,76152,0.0444966072387695
"25802",15,76152,0.00186639001464844
"25803",5,76153,0.0162987705688477
"25804",6,76153,0.0238696126098633
"25805",1,76153,0.000538033386230469
"25806",10,76153,0.0217935834960938
"25807",13,7616,0.0321393362426758
"25808",7,7616,0.0195212478027344
"25809",4,7616,0.00123201586914063
"25810",13,76162,0.00125829541015625
"25811",4,76162,0.0058372646484375
"25812",1,76186,0.0624999999389648
"25813",13,762,0.0253171002197266
"25814",1,762,0.00417083239746094
"25815",4,762,0.0273506582641602
"25816",15,762,0.00566140930175781
"25817",13,76205,0.000282671447753906
"25818",4,76205,0.0112018964233398
"25819",5,76215,0.00695454821777344
"25820",13,76215,0.0250745977172852
"25821",6,76215,0.0197138140258789
"25822",1,76215,0.00223564782714844
"25823",10,76215,0.00115641656494141
"25824",4,76215,0.00184133782958984
"25825",15,76215,0.00552363647460938
"25826",13,76228,5.60936279296875e-05
"25827",15,76228,0.0624439063110352
"25828",15,76238,0.00653476818847656
"25829",13,76250,0.0124052877807617
"25830",5,76257,0.0151994703369141
"25831",13,76257,0.038985073059082
"25832",6,76257,0.00396082507324219
"25833",10,76257,0.00435463159179688
"25834",5,76260,0.0185599184570313
"25835",13,76260,0.0205064935302734
"25836",6,76260,0.023433587890625
"25837",15,76270,0.0624999999389648
"25838",6,76278,0.00207055975341797
"25839",15,76278,0.0015023291015625
"25840",5,76294,0.0178069548339844
"25841",13,76294,0.00400114434814453
"25842",6,76294,0.0155229724731445
"25843",1,76294,0.00208308770751953
"25844",4,76294,0.00583485638427734
"25845",15,76294,0.0172509844970703
"25846",5,76303,0.0205653034667969
"25847",13,76303,0.0415281401977539
"25848",6,76303,0.000406555725097656
"25849",4,76303,6.7138671875e-10
"25850",5,76307,0.0437061726074219
"25851",13,76307,0.00162418017578125
"25852",10,76307,0.017169647644043
"25853",5,7632,0.0279021984863281
"25854",6,7632,0.0156960710449219
"25855",10,7632,0.01890173046875
"25856",7,76325,0.00513899395751953
"25857",13,76326,0.0549677474365234
"25858",5,76328,0.0273894383544922
"25859",10,76328,0.0131316260986328
"25860",15,76328,0.0219789357299805
"25861",13,76333,0.0574351216430664
"25862",1,76333,0.00506487841796875
"25863",13,76349,1.78123168945313e-05
"25864",13,76353,0.0625000503540039
"25865",15,7637,0.0625000000610352
"25866",13,76370,0.00103843353271484
"25867",13,76373,0.00026746875
"25868",13,76382,0.0192375615234375
"25869",4,76382,0.034915595703125
"25870",13,7639,0.0522924730834961
"25871",7,7639,0.010207526550293
"25872",13,76390,0.0324441038818359
"25873",6,76390,0.00361162976074219
"25874",1,76390,0.00163984661865234
"25875",10,76390,0.0248044197387695
"25876",5,76396,0.0435916156616211
"25877",6,76396,0.0189083842773437
"25878",13,76438,0.0328344240722656
"25879",4,76438,0.00465304827880859
"25880",4,7644,0.0625
"25881",13,76454,0.00715187072753906
"25882",10,76454,0.00493284216308594
"25883",15,76454,0.0504152871704102
"25884",13,76459,0.0573320704956055
"25885",10,76459,0.00516792779541016
"25886",13,76463,0.0182611486206055
"25887",13,76468,0.0624999999389648
"25888",13,76469,0.0388102639770508
"25889",4,76469,0.00339530053710938
"25890",6,76484,0.0412008696289063
"25891",15,76484,0.0212991303100586
"25892",15,76490,0.0625
"25893",13,76502,5.651611328125e-05
"25894",15,76504,0.0625
"25895",13,76511,0.0419100930175781
"25896",6,76512,0.000592812927246094
"25897",5,76514,0.0268788656005859
"25898",13,76514,0.0159726146850586
"25899",6,76514,0.0196485195922852
"25900",13,76543,0.0453453068847656
"25901",7,76543,0.0171546931762695
"25902",6,76559,0.0157236265869141
"25903",10,76559,0.016599891784668
"25904",15,76559,0.0301764813232422
"25905",5,76569,0.0250313880004883
"25906",13,76569,0.0109283971557617
"25907",6,76569,0.0224516907348633
"25908",10,76569,0.00408250109863281
"25909",4,76569,6.02301025390625e-06
"25910",5,76578,0.0118244483032227
"25911",13,76578,0.035554942565918
"25912",6,76578,0.00388279956054688
"25913",6,76579,0.0599006990356445
"25914",15,76579,0.00259930102539062
"25915",13,76589,0.0625000000610352
"25916",10,76590,0.0624999391479492
"25917",13,76593,0.0625000000610352
"25918",5,76597,0.0263682025146484
"25919",6,76597,0.00237488140869141
"25920",15,76597,0.00429766369628906
"25921",13,7660,0.0367942813110352
"25922",1,7660,0.0238693514404297
"25923",7,7660,0.00183636743164062
"25924",10,7661,0.0553258441162109
"25925",15,7661,0.00717415594482422
"25926",5,76612,0.00887689599609375
"25927",13,76612,0.0158248338012695
"25928",10,76612,0.0377982702636719
"25929",13,76622,0.0625
"25930",13,76628,0.0101345603027344
"25931",6,76628,0.0149497205200195
"25932",4,76628,0.00135176147460937
"25933",15,76628,0.0221747150878906
"25934",13,76650,0.00308863671875
"25935",10,76650,0.0134760755615234
"25936",15,76650,0.045935287902832
"25937",5,76655,0.00100914556884766
"25938",13,76655,0.0537837004394531
"25939",6,76655,0.00184292913818359
"25940",10,76655,0.00586422515869141
"25941",6,76665,0.00843332397460938
"25942",15,76665,0.00100854333496094
"25943",13,76672,0.0593831253051758
"25944",10,76672,0.00311687469482422
"25945",6,76679,0.00169384375
"25946",15,76679,0.0547656303710937
"25947",4,76695,0.0159029420776367
"25948",13,76717,0.0589649468383789
"25949",4,76717,0.00353505322265625
"25950",13,76721,0.00361681420898437
"25951",5,76728,0.00469768395996094
"25952",13,76728,0.0403829896240234
"25953",15,76728,0.00269859143066406
"25954",13,76731,0.052905931640625
"25955",13,76734,0.0297898319091797
"25956",7,76734,0.0201634772338867
"25957",13,76742,0.021278698425293
"25958",7,76742,0.0216288100585937
"25959",4,76742,0.0195924916992187
"25960",5,76749,0.0192113742675781
"25961",13,76749,0.01006421484375
"25962",6,76749,8.35545043945312e-05
"25963",1,76749,0.0232111468505859
"25964",10,76749,0.00530170190429688
"25965",13,76750,0.0605232951049805
"25966",4,76750,0.00197670501708984
"25967",13,76751,0.00011059130859375
"25968",13,76756,0.0470166552124023
"25969",6,76761,0.0238253109741211
"25970",15,76761,0.000740314270019531
"25971",6,76767,0.0353336188354492
"25972",15,76767,0.00833854962158203
"25973",13,7677,0.00824121655273437
"25974",4,7677,0.00339139392089844
"25975",15,76771,0.03021565625
"25976",10,76792,0.00581386352539062
"25977",15,76792,0.0566861364746094
"25978",4,768,0.0624999999389648
"25979",6,76810,0.00112654479980469
"25980",15,76810,0.0591328088378906
"25981",5,76812,0.0247094395751953
"25982",6,76812,0.0343062590332031
